Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50803_0015240,GL50803_0015240_t1,Giardia Assemblage A isolate WB 2019,unspecified product,412.0,46451.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0015244,GL50803_0015244_t1,Giardia Assemblage A isolate WB 2019,unspecified product,228.0,25099.0,Rhomboid-like superfamily,6.0,,0,0,1
GL50803_0015247,GL50803_0015247_t1,Giardia Assemblage A isolate WB 2019,Glucose regulated protein 94 / Heat shock protein 90,877.0,99822.0,"HSP90, C-terminal domain;Ribosomal protein S5 domain 2-type fold;Histidine kinase/HSP90-like ATPase superfamily",0.0,ATP binding;ATP hydrolysis activity;unfolded protein binding,0,0,1
GL50803_0015248,GL50803_0015248_t1,Giardia Assemblage A isolate WB 2019,Rab-GTPase-TBC domain-containing protein,326.0,37339.0,Rab-GTPase-TBC domain superfamily,0.0,,0,0,1
GL50803_0015250,GL50803_0015250_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 6,623.0,66839.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0015251,GL50803_0015251_t1,Giardia Assemblage A isolate WB 2019,unspecified product,294.0,32493.0,,0.0,,0,0,1
GL50803_0015252,GL50803_0015252_t1,Giardia Assemblage A isolate WB 2019,Ubiquitin-conjugating enzyme E2,166.0,18876.0,Ubiquitin-conjugating enzyme/RWD-like,0.0,,0,0,1
GL50803_0015255,GL50803_0015255_t1,Giardia Assemblage A isolate WB 2019,unspecified product,490.0,53485.0,,0.0,protein binding,0,0,1
GL50803_0015256,GL50803_0015256_t1,Giardia Assemblage A isolate WB 2019,Undecaprenyl pyrophosphate synthase,262.0,29627.0,Decaprenyl diphosphate synthase-like superfamily,0.0,"transferase activity, transferring alkyl or aryl (other than methyl) groups",0,0,1
GL50803_0015260,GL50803_0015260_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein S15,145.0,16692.0,"Ribosomal protein S19/S15, superfamily",0.0,structural constituent of ribosome,0,0,1
GL50803_0015264,GL50803_0015264_t1,Giardia Assemblage A isolate WB 2019,unspecified product,3609.0,404242.0,,0.0,,0,0,1
GL50803_0015265,GL50803_0015265_t1,Giardia Assemblage A isolate WB 2019,unspecified product,304.0,32131.0,,0.0,,0,0,1
GL50803_0015267,GL50803_0015267_t1,Giardia Assemblage A isolate WB 2019,putative GPI-anchor transamidase,250.0,28201.0,,0.0,GPI-anchor transamidase activity;peptidase activity,0,0,1
GL50803_0015268,GL50803_0015268_t1,Giardia Assemblage A isolate WB 2019,unspecified product,882.0,96101.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015269,GL50803_0015269_t1,Giardia Assemblage A isolate WB 2019,Na+ driven multidrug efflux pump,618.0,68462.0,,12.0,antiporter activity;xenobiotic transmembrane transporter activity,0,0,1
GL50803_0015270,GL50803_0015270_t1,Giardia Assemblage A isolate WB 2019,putative Ubiquitin protein,498.0,55607.0,Ubiquitin-like domain superfamily,0.0,protein binding,0,0,1
GL50803_0015276,GL50803_0015276_t1,Giardia Assemblage A isolate WB 2019,putative Glucosamine-6-phosphate deaminase,568.0,64131.0,Putative deacetylase LmbE-like domain superfamily,0.0,glucosamine-6-phosphate deaminase activity,0,0,1
GL50803_0015279,GL50803_0015279_t1,Giardia Assemblage A isolate WB 2019,Spo11 Type II DNA topoisomerase VI subunit A,328.0,36133.0,Spo11/DNA topoisomerase VI subunit A superfamily,1.0,"ATP binding;DNA binding;DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity;catalytic activity",0,0,1
GL50803_0015280,GL50803_0015280_t1,Giardia Assemblage A isolate WB 2019,tRNA (Guanine-1)-methyltransferase,234.0,26061.0,,0.0,methyltransferase activity,0,0,1
GL50803_0015284,GL50803_0015284_t1,Giardia Assemblage A isolate WB 2019,Phosphate-starvation-inducible E,272.0,30242.0,,2.0,,0,0,1
GL50803_0015285,GL50803_0015285_t1,Giardia Assemblage A isolate WB 2019,unspecified product,540.0,59136.0,,0.0,,0,0,1
GL50803_0015289,GL50803_0015289_t1,Giardia Assemblage A isolate WB 2019,unspecified product,433.0,49563.0,,10.0,,0,0,1
GL50803_0015290,GL50803_0015290_t1,Giardia Assemblage A isolate WB 2019,unspecified product,433.0,49846.0,,0.0,,0,0,1
GL50803_0015292,GL50803_0015292_t1,Giardia Assemblage A isolate WB 2019,PQ loop repeat-containing protein,325.0,36631.0,,7.0,,0,0,1
GL50803_0015295,GL50803_0015295_t1,Giardia Assemblage A isolate WB 2019,putative Zinc finger protein,989.0,109254.0,"Zinc finger, CHY-type superfamily",0.0,zinc ion binding,0,0,1
GL50803_0015296,GL50803_0015296_t1,Giardia Assemblage A isolate WB 2019,unspecified product,326.0,36927.0,,0.0,,0,0,1
GL50803_0015297,GL50803_0015297_t1,Giardia Assemblage A isolate WB 2019,Ribokinase,344.0,36624.0,Ribokinase-like,0.0,kinase activity;ribokinase activity,1,0,1
GL50803_0015303,GL50803_0015303_t1,Giardia Assemblage A isolate WB 2019,Transmembrane domain-containing protein,823.0,94396.0,,9.0,calcium activated cation channel activity,0,0,1
GL50803_0015304,GL50803_0015304_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1513.0,164910.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015305,GL50803_0015305_t1,Giardia Assemblage A isolate WB 2019,Hydroxyacylglutathione hydrolase,224.0,24797.0,Ribonuclease Z/Hydroxyacylglutathione hydrolase-like,0.0,,0,0,1
GL50803_0015306,GL50803_0015306_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1452.0,157331.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015307,GL50803_0015307_t1,Giardia Assemblage A isolate WB 2019,Nitroreductase family protein,175.0,19585.0,Nitroreductase-like,0.0,oxidoreductase activity,0,0,1
GL50803_0015310,GL50803_0015310_t1,Giardia Assemblage A isolate WB 2019,WD40 repeat protein,733.0,78416.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015311,GL50803_0015311_t1,Giardia Assemblage A isolate WB 2019,GDSL-like Lipase/Acylhydrolase family protein,224.0,24630.0,,0.0,,0,0,1
GL50803_0015313,GL50803_0015313_t1,Giardia Assemblage A isolate WB 2019,putative tRNA pseudouridine38/39 synthase,351.0,39185.0,"Pseudouridine synthase, catalytic domain superfamily",0.0,RNA binding;pseudouridine synthase activity,0,0,1
GL50803_0015317,GL50803_0015317_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 1,1615.0,169597.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,1,1,0
GL50803_0015324,GL50803_0015324_t1,Giardia Assemblage A isolate WB 2019,Nucleotide-binding protein 35,354.0,37857.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity;iron-sulfur cluster binding,0,0,1
GL50803_0015326,GL50803_0015326_t1,Giardia Assemblage A isolate WB 2019,Glutathione S-transferase-like protein,206.0,22465.0,"Glutathione S-transferase, C-terminal domain superfamily;Thioredoxin-like superfamily",0.0,protein binding,0,0,1
GL50803_0015329,GL50803_0015329_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1321.0,145192.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015331,GL50803_0015331_t1,Giardia Assemblage A isolate WB 2019,unspecified product,909.0,97575.0,,0.0,,0,0,1
GL50803_0015334,GL50803_0015334_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1736.0,193646.0,,0.0,,0,0,1
GL50803_0015338,GL50803_0015338_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",313.0,34821.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0015339,GL50803_0015339_t1,Giardia Assemblage A isolate WB 2019,Adaptor protein complex large chain subunit BetaA,672.0,74230.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0015340,GL50803_0015340_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,927.0,102320.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015342,GL50803_0015342_t1,Giardia Assemblage A isolate WB 2019,unspecified product,470.0,53222.0,,0.0,,0,0,1
GL50803_0015343,GL50803_0015343_t1,Giardia Assemblage A isolate WB 2019,unspecified product,427.0,47022.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015344,GL50803_0015344_t1,Giardia Assemblage A isolate WB 2019,DNA replication licensing factor MCM2,1075.0,119974.0,"Nucleic acid-binding, OB-fold;P-loop containing nucleoside triphosphate hydrolase",0.0,ATP binding;DNA binding;DNA helicase activity,0,1,0
GL50803_0015347,GL50803_0015347_t1,Giardia Assemblage A isolate WB 2019,putative Glycosaminoglycan polysaccharide lyase,1017.0,113125.0,Galactose mutarotase-like domain superfamily,1.0,carbohydrate binding;catalytic activity;lyase activity,0,0,1
GL50803_0015353,GL50803_0015353_t1,Giardia Assemblage A isolate WB 2019,unspecified product,520.0,59549.0,,0.0,,0,0,1
GL50803_0015364,GL50803_0015364_t1,Giardia Assemblage A isolate WB 2019,Coiled-coil protein,1448.0,158126.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015367,GL50803_0015367_t1,Giardia Assemblage A isolate WB 2019,unspecified product,188.0,21594.0,,0.0,,0,0,1
GL50803_0015368,GL50803_0015368_t1,Giardia Assemblage A isolate WB 2019,Katanin (p60),509.0,55912.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity;microtubule binding;microtubule-severing ATPase activity,0,0,1
GL50803_0015369,GL50803_0015369_t1,Giardia Assemblage A isolate WB 2019,unspecified product,211.0,23548.0,,0.0,,0,0,1
GL50803_0015376,GL50803_0015376_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2911.0,322820.0,,0.0,,0,0,1
GL50803_0015377,GL50803_0015377_t1,Giardia Assemblage A isolate WB 2019,"Metallocarboxypeptidase, M14 family protein",753.0,84699.0,,0.0,,0,0,1
GL50803_0015380,GL50803_0015380_t1,Giardia Assemblage A isolate WB 2019,Thymidylate kinase,254.0,28815.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;thymidylate kinase activity,0,0,1
GL50803_0015382,GL50803_0015382_t1,Giardia Assemblage A isolate WB 2019,NHL repeat-containing protein,1127.0,123861.0,,0.0,protein binding,0,0,1
GL50803_0015383,GL50803_0015383_t1,Giardia Assemblage A isolate WB 2019,Peroxiredoxin 1,246.0,27657.0,Thioredoxin-like superfamily,0.0,antioxidant activity;oxidoreductase activity;peroxiredoxin activity,0,0,1
GL50803_0015386,GL50803_0015386_t1,Giardia Assemblage A isolate WB 2019,Phosphatase similar to the C-terminal domain of histone macroH2A1,169.0,18166.0,Macro domain-like,0.0,,0,0,1
GL50803_0015392,GL50803_0015392_t1,Giardia Assemblage A isolate WB 2019,"Replication factor C, subunit 1",890.0,97526.0,BRCT domain superfamily;P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity,0,0,1
GL50803_0015395,GL50803_0015395_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1868.0,207570.0,,0.0,,0,0,1
GL50803_0015397,GL50803_0015397_t1,Giardia Assemblage A isolate WB 2019,"Kinase, CMGC CDK",340.0,38147.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0015398,GL50803_0015398_t1,Giardia Assemblage A isolate WB 2019,Chaperone protein DnaJ,361.0,40809.0,"Chaperone J-domain superfamily;HSP40/DnaJ peptide-binding;Heat shock protein DnaJ, cysteine-rich domain superfamily",0.0,Hsp70 protein binding;heat shock protein binding;unfolded protein binding,0,0,1
GL50803_0015399,GL50803_0015399_t1,Giardia Assemblage A isolate WB 2019,unspecified product,984.0,110715.0,,0.0,,0,0,1
GL50803_0015400,GL50803_0015400_t1,Giardia Assemblage A isolate WB 2019,VSP,228.0,23275.0,,1.0,,0,0,1
GL50803_0015404,GL50803_0015404_t1,Giardia Assemblage A isolate WB 2019,putative Glycosaminoglycan polysaccharide lyase,1056.0,116452.0,Chondroitin AC/alginate lyase;Galactose mutarotase-like domain superfamily,2.0,carbohydrate binding;catalytic activity;lyase activity,0,0,1
GL50803_0015406,GL50803_0015406_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1026.0,114711.0,,0.0,,0,0,1
GL50803_0015409,GL50803_0015409_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",515.0,57010.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,1,0,1
GL50803_0015410,GL50803_0015410_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,251.0,27662.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,1,0,1
GL50803_0015411,GL50803_0015411_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",706.0,78006.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_0015412,GL50803_0015412_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 2,665.0,72142.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015413,GL50803_0015413_t1,Giardia Assemblage A isolate WB 2019,RER1-like protein-retention of ER protein,179.0,21097.0,,3.0,,0,1,0
GL50803_0015416,GL50803_0015416_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1054.0,117502.0,,0.0,,0,0,1
GL50803_0015418,GL50803_0015418_t1,Giardia Assemblage A isolate WB 2019,unspecified product,498.0,55642.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0015419,GL50803_0015419_t1,Giardia Assemblage A isolate WB 2019,unspecified product,650.0,73904.0,,0.0,,0,0,1
GL50803_0015427,GL50803_0015427_t1,Giardia Assemblage A isolate WB 2019,Trophozoite antigen GTA-2,225.0,25296.0,,0.0,,0,0,1
GL50803_0015428,GL50803_0015428_t1,Giardia Assemblage A isolate WB 2019,Intraflagellar transport protein IFT81,672.0,75562.0,,0.0,tubulin binding,0,0,1
GL50803_0015429,GL50803_0015429_t1,Giardia Assemblage A isolate WB 2019,putative Glutathione synthetase,453.0,48704.0,Pre-ATP-grasp domain superfamily,0.0,ATP binding;glutathione synthase activity;ligase activity,0,0,1
GL50803_0015432,GL50803_0015432_t1,Giardia Assemblage A isolate WB 2019,unspecified product,597.0,67304.0,,0.0,,0,0,1
GL50803_0015436,GL50803_0015436_t1,Giardia Assemblage A isolate WB 2019,unspecified product,261.0,29459.0,Acyl-CoA N-acyltransferase,0.0,,0,0,1
GL50803_0015442,GL50803_0015442_t1,Giardia Assemblage A isolate WB 2019,KIF-1 binding protein C terminal-containing protein,923.0,104805.0,,0.0,,0,0,1
GL50803_0015444,GL50803_0015444_t1,Giardia Assemblage A isolate WB 2019,unspecified product,310.0,35421.0,,0.0,,0,0,1
GL50803_0015445,GL50803_0015445_t1,Giardia Assemblage A isolate WB 2019,unspecified product,286.0,32248.0,,0.0,,0,0,1
GL50803_0015446,GL50803_0015446_t1,Giardia Assemblage A isolate WB 2019,unspecified product,338.0,38445.0,,0.0,,0,0,1
GL50803_0015450,GL50803_0015450_t1,Giardia Assemblage A isolate WB 2019,unspecified product,930.0,102375.0,,1.0,,0,0,1
GL50803_0015451,GL50803_0015451_t1,Giardia Assemblage A isolate WB 2019,putative Spindle pole protein,2248.0,250951.0,,0.0,,0,0,1
GL50803_0015454,GL50803_0015454_t1,Giardia Assemblage A isolate WB 2019,unspecified product,480.0,53181.0,,0.0,,0,0,1
GL50803_0015455,GL50803_0015455_t1,Giardia Assemblage A isolate WB 2019,Parkin co-regulated protein,237.0,27023.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0015456,GL50803_0015456_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,810.0,88590.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015460,GL50803_0015460_t1,Giardia Assemblage A isolate WB 2019,Dynein-like protein,467.0,52499.0,Thioredoxin-like superfamily,0.0,,0,0,1
GL50803_0015461,GL50803_0015461_t1,Giardia Assemblage A isolate WB 2019,unspecified product,223.0,25689.0,,4.0,,0,0,1
GL50803_0015464,GL50803_0015464_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,541.0,59558.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015469,GL50803_0015469_t1,Giardia Assemblage A isolate WB 2019,Vacuolar protein sorting 4c,569.0,62929.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity,0,0,1
GL50803_0015472,GL50803_0015472_t1,Giardia Assemblage A isolate WB 2019,Vacuolar protein sorting 46a,186.0,20455.0,,0.0,,0,0,1
GL50803_0015473,GL50803_0015473_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1093.0,118633.0,,0.0,alpha-tubulin binding;protein binding,0,0,1
GL50803_0015474,GL50803_0015474_t1,Giardia Assemblage A isolate WB 2019,unspecified product,151.0,17355.0,,0.0,,0,0,1
GL50803_0015475,GL50803_0015475_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 2,568.0,62608.0,Growth factor receptor cysteine-rich domain superfamily,1.0,metalloendopeptidase activity,0,0,1
GL50803_0015476,GL50803_0015476_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1008.0,113339.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015477,GL50803_0015477_t1,Giardia Assemblage A isolate WB 2019,Copine I,261.0,29638.0,von Willebrand factor A-like domain superfamily,0.0,,0,0,1
GL50803_0015478,GL50803_0015478_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2617.0,298667.0,,17.0,,0,0,1
GL50803_0015479,GL50803_0015479_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",291.0,32741.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0015482,GL50803_0015482_t1,Giardia Assemblage A isolate WB 2019,Nuclear ATP/GTP-binding protein,1571.0,173618.0,,0.0,metallocarboxypeptidase activity;zinc ion binding,0,0,1
GL50803_0015483,GL50803_0015483_t1,Giardia Assemblage A isolate WB 2019,UAA transporter family protein,387.0,42474.0,,8.0,,0,0,1
GL50803_0015485,GL50803_0015485_t1,Giardia Assemblage A isolate WB 2019,unspecified product,6739.0,751971.0,,0.0,,0,0,1
GL50803_0015487,GL50803_0015487_t1,Giardia Assemblage A isolate WB 2019,WD40 repeat protein,960.0,106267.0,WD40-repeat-containing domain superfamily;Quinoprotein alcohol dehydrogenase-like superfamily,0.0,protein binding,0,0,1
GL50803_0015490,GL50803_0015490_t1,Giardia Assemblage A isolate WB 2019,unspecified product,181.0,21449.0,,0.0,,0,0,1
GL50803_0015495,GL50803_0015495_t1,Giardia Assemblage A isolate WB 2019,RNA recognition motif-containing protein,871.0,98489.0,RNA-binding domain superfamily,0.0,RNA binding;nucleic acid binding;translation initiation factor activity;translation initiation factor binding,0,0,1
GL50803_0015496,GL50803_0015496_t1,Giardia Assemblage A isolate WB 2019,unspecified product,396.0,44035.0,,0.0,,0,0,1
GL50803_0015497,GL50803_0015497_t1,Giardia Assemblage A isolate WB 2019,unspecified product,517.0,57961.0,,0.0,,0,0,1
GL50803_0015499,GL50803_0015499_t1,Giardia Assemblage A isolate WB 2019,unspecified product,431.0,48834.0,,0.0,,0,0,1
GL50803_0015500,GL50803_0015500_t1,Giardia Assemblage A isolate WB 2019,Mitosis protein DIM1,137.0,15756.0,Thioredoxin-like superfamily,0.0,,0,0,1
GL50803_0015501,GL50803_0015501_t1,Giardia Assemblage A isolate WB 2019,Cell division control protein CDC50,369.0,41074.0,,2.0,,0,0,1
GL50803_0015513,GL50803_0015513_t1,Giardia Assemblage A isolate WB 2019,WD-repeat protein BING4,562.0,62716.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0015514,GL50803_0015514_t1,Giardia Assemblage A isolate WB 2019,"Kinase, STE STE20",527.0,58008.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0015515,GL50803_0015515_t1,Giardia Assemblage A isolate WB 2019,unspecified product,963.0,107383.0,,0.0,,0,0,1
GL50803_0015520,GL50803_0015520_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein L21,159.0,18257.0,Translation protein SH3-like domain superfamily,0.0,structural constituent of ribosome,0,1,0
