Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50581_2006,GL50581_2006-t26_1,Giardia Assemblage B isolate GS,Cytosolic Fe-S cluster assembly factor NUBP1 homolog [Source:UniProtKB/TrEMBL;Acc:C6LTB0],322.0,34945.0,P-loop containing nucleoside triphosphate hydrolase,0.0,"4 iron, 4 sulfur cluster binding;ATP binding;iron-sulfur cluster binding;metal ion binding",0,0,1
GL50581_2007,GL50581_2007-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1446.0,159600.0,,0.0,protein binding,0,0,1
GL50581_2008,GL50581_2008-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,196.0,22496.0,,0.0,,0,0,1
GL50581_2009,GL50581_2009-t26_1,Giardia Assemblage B isolate GS,L-serine dehydratase [Source:UniProtKB/TrEMBL;Acc:C6LTB3],525.0,56998.0,Allosteric substrate binding domain superfamily,0.0,"4 iron, 4 sulfur cluster binding;L-serine ammonia-lyase activity;metal ion binding",0,0,1
GL50581_201,GL50581_201-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,288.0,31006.0,,0.0,,0,0,1
GL50581_2010,GL50581_2010-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1009.0,112625.0,,0.0,,0,0,1
GL50581_2011,GL50581_2011-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,276.0,29473.0,,0.0,,0,0,1
GL50581_2012,GL50581_2012-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,207.0,23367.0,,0.0,"proton-transporting ATPase activity, rotational mechanism",0,0,1
GL50581_2013,GL50581_2013-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,188.0,20658.0,,0.0,,0,0,1
GL50581_2014,GL50581_2014-t26_1,Giardia Assemblage B isolate GS,AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTB8],430.0,47523.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity,0,0,1
GL50581_2015,GL50581_2015-t26_1,Giardia Assemblage B isolate GS,Amino acid transporter family [Source:UniProtKB/TrEMBL;Acc:C6LTB9],767.0,85540.0,,10.0,,0,0,1
GL50581_2016,GL50581_2016-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,563.0,62841.0,,0.0,,0,0,1
GL50581_2017,GL50581_2017-t26_1,Giardia Assemblage B isolate GS,DNA-directed RNA polymerase subunit [Source:UniProtKB/TrEMBL;Acc:C6LTC1],103.0,11886.0,,0.0,DNA-directed 5'-3' RNA polymerase activity;nucleic acid binding;zinc ion binding,0,0,1
GL50581_2018,GL50581_2018-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,140.0,16391.0,,3.0,,0,0,1
GL50581_2019,GL50581_2019-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,408.0,44918.0,,1.0,,0,0,1
GL50581_202,GL50581_202-t26_1,Giardia Assemblage B isolate GS,Polysacc_synt_4 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNA0],168.0,19209.0,,0.0,,0,0,1
GL50581_2020,GL50581_2020-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,557.0,61431.0,,0.0,,0,0,1
GL50581_2021,GL50581_2021-t26_1,Giardia Assemblage B isolate GS,Trafficking protein particle complex subunit [Source:UniProtKB/TrEMBL;Acc:C6LTC5],133.0,15507.0,Longin-like domain superfamily,0.0,,0,0,1
GL50581_2022,GL50581_2022-t26_1,Giardia Assemblage B isolate GS,GPN-loop GTPase 3 [Source:UniProtKB/TrEMBL;Acc:C6LTC6],267.0,28965.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;GTP binding;hydrolase activity,0,0,1
GL50581_2024,GL50581_2024-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTC7],192.0,21184.0,Ankyrin repeat-containing domain superfamily,0.0,,0,0,1
GL50581_2025,GL50581_2025-t26_1,Giardia Assemblage B isolate GS,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTC8],771.0,86796.0,,0.0,metal ion binding,0,0,1
GL50581_2026,GL50581_2026-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,194.0,21955.0,,0.0,,0,0,1
GL50581_2027,GL50581_2027-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,142.0,15951.0,,0.0,,0,0,1
GL50581_2028,GL50581_2028-t26_1,Giardia Assemblage B isolate GS,Stress-induced-phosphoprotein 1 [Source:UniProtKB/TrEMBL;Acc:C6LTD1],588.0,65692.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,1,0,1
GL50581_2029,GL50581_2029-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTD2],546.0,58823.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_203,GL50581_203-t26_1,Giardia Assemblage B isolate GS,DJ-1_PfpI domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNA1],186.0,19634.0,Class I glutamine amidotransferase-like,0.0,,0,0,1
GL50581_2030,GL50581_2030-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,118.0,13043.0,,1.0,,0,0,1
GL50581_2031,GL50581_2031-t26_1,Giardia Assemblage B isolate GS,"VSP, putative [Source:UniProtKB/TrEMBL;Acc:C6LTD4]",1126.0,122277.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50581_2032,GL50581_2032-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,376.0,41458.0,,0.0,,0,0,1
GL50581_2033,GL50581_2033-t26_1,Giardia Assemblage B isolate GS,GPI mannosyltransferase 2 [Source:UniProtKB/TrEMBL;Acc:C6LTD6],335.0,37989.0,,5.0,"alpha-1,6-mannosyltransferase activity;glycolipid mannosyltransferase activity",0,0,1
GL50581_2034,GL50581_2034-t26_1,Giardia Assemblage B isolate GS,"Kinase, STE STE20 [Source:UniProtKB/TrEMBL;Acc:C6LTD7]",654.0,71861.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_2035,GL50581_2035-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,663.0,73802.0,Armadillo-type fold,0.0,,0,0,1
GL50581_2036,GL50581_2036-t26_1,Giardia Assemblage B isolate GS,Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTD9],306.0,33027.0,Papain-like cysteine peptidase superfamily,0.0,cysteine-type peptidase activity,1,0,1
GL50581_2037,GL50581_2037-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,353.0,40277.0,,0.0,,0,0,1
GL50581_2038,GL50581_2038-t26_1,Giardia Assemblage B isolate GS,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTE1],229.0,25989.0,SNARE,0.0,,0,1,0
GL50581_2039,GL50581_2039-t26_1,Giardia Assemblage B isolate GS,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTE2],157.0,17706.0,,0.0,,0,0,1
GL50581_204,GL50581_204-t26_1,Giardia Assemblage B isolate GS,Cytochrome b5 heme-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LNA2],131.0,14981.0,Cytochrome b5-like heme/steroid binding domain superfamily,0.0,heme binding;metal ion binding,0,0,1
GL50581_2040,GL50581_2040-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,197.0,22677.0,,0.0,,0,0,1
GL50581_2041,GL50581_2041-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,137.0,15713.0,,0.0,,0,0,1
GL50581_2042,GL50581_2042-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,662.0,74698.0,,0.0,,0,0,1
GL50581_2043,GL50581_2043-t26_1,Giardia Assemblage B isolate GS,TRUD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTE6],678.0,75530.0,"Pseudouridine synthase, catalytic domain superfamily",0.0,RNA binding;pseudouridine synthase activity,0,0,1
GL50581_2044,GL50581_2044-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTE7],397.0,44971.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity;protein serine/threonine kinase activity,0,0,1
GL50581_2045,GL50581_2045-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,664.0,73848.0,,0.0,,0,0,1
GL50581_2046,GL50581_2046-t26_1,Giardia Assemblage B isolate GS,N-acetyltransferase-like protein [Source:UniProtKB/TrEMBL;Acc:C6LTE9],1023.0,114947.0,,0.0,ATP binding;N-acetyltransferase activity,0,0,1
GL50581_2047,GL50581_2047-t26_1,Giardia Assemblage B isolate GS,Nuclear ATP/GTP-binding protein [Source:UniProtKB/TrEMBL;Acc:C6LTF0],667.0,74590.0,,0.0,metallocarboxypeptidase activity;zinc ion binding,0,0,1
GL50581_2048,GL50581_2048-t26_1,Giardia Assemblage B isolate GS,Tubulin tyrosine ligase [Source:UniProtKB/TrEMBL;Acc:C6LTF1],769.0,86988.0,,0.0,ATP binding;ligase activity,0,0,1
GL50581_2049,GL50581_2049-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,979.0,112580.0,,0.0,,0,0,1
GL50581_205,GL50581_205-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,462.0,50813.0,,0.0,,0,0,1
GL50581_2050,GL50581_2050-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LTF3],372.0,40684.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding;transferase activity,0,0,1
GL50581_2051,GL50581_2051-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTF4],755.0,82659.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_2052,GL50581_2052-t26_1,Giardia Assemblage B isolate GS,Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:C6LTF5],800.0,91565.0,,0.0,,0,0,1
GL50581_2053,GL50581_2053-t26_1,Giardia Assemblage B isolate GS,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTF6],659.0,72677.0,MFS transporter superfamily,11.0,transmembrane transporter activity,0,0,1
GL50581_2054,GL50581_2054-t26_1,Giardia Assemblage B isolate GS,"Kinase, NEK [Source:UniProtKB/TrEMBL;Acc:C6LTF7]",597.0,67048.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_2055,GL50581_2055-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,502.0,56704.0,,0.0,,0,0,1
GL50581_2056,GL50581_2056-t26_1,Giardia Assemblage B isolate GS,Chorein_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTF9],3254.0,362390.0,,0.0,,0,0,1
GL50581_2057,GL50581_2057-t26_1,Giardia Assemblage B isolate GS,Nitroreductase Fd-NR2 [Source:UniProtKB/TrEMBL;Acc:C6LTG0],264.0,28501.0,Nitroreductase-like,0.0,oxidoreductase activity,0,0,1
GL50581_2058,GL50581_2058-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,221.0,24960.0,,0.0,,0,0,1
GL50581_2059,GL50581_2059-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,302.0,34865.0,,0.0,,0,0,1
GL50581_206,GL50581_206-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,228.0,25515.0,,0.0,protein binding,0,0,1
GL50581_2060,GL50581_2060-t26_1,Giardia Assemblage B isolate GS,Peptidase_S9 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTG3],761.0,86850.0,Alpha/Beta hydrolase fold,0.0,serine-type peptidase activity,1,0,1
GL50581_2061,GL50581_2061-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,323.0,35995.0,,0.0,,0,0,1
GL50581_2062,GL50581_2062-t26_1,Giardia Assemblage B isolate GS,Protein argonaute [Source:UniProtKB/Swiss-Prot;Acc:C6LTG5],899.0,100571.0,Ribonuclease H-like superfamily,0.0,RNA binding;nucleic acid binding,0,0,1
GL50581_2063,GL50581_2063-t26_1,Giardia Assemblage B isolate GS,Coiled-coil protein [Source:UniProtKB/TrEMBL;Acc:C6LTG6],900.0,103883.0,,0.0,,0,0,1
GL50581_2064,GL50581_2064-t26_1,Giardia Assemblage B isolate GS,"U2 small nuclear ribonucleoprotein A', putative [Source:UniProtKB/TrEMBL;Acc:C6LTG7]",385.0,44461.0,,0.0,protein binding,0,0,1
GL50581_2065,GL50581_2065-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1175.0,130506.0,,0.0,,0,0,1
GL50581_2066,GL50581_2066-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LTG9],675.0,74620.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_2067,GL50581_2067-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1067.0,119367.0,,0.0,,0,0,1
GL50581_2068,GL50581_2068-t26_1,Giardia Assemblage B isolate GS,SRR1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTH1],225.0,25101.0,,0.0,,0,0,1
GL50581_2069,GL50581_2069-t26_1,Giardia Assemblage B isolate GS,"Kinase, NEK [Source:UniProtKB/TrEMBL;Acc:C6LTH2]",459.0,50357.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_207,GL50581_207-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,597.0,65585.0,,0.0,,0,0,1
GL50581_2070,GL50581_2070-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,596.0,64355.0,,0.0,,0,0,1
GL50581_2071,GL50581_2071-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,742.0,82289.0,,0.0,,0,0,1
GL50581_2072,GL50581_2072-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LTH5],1425.0,158424.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_2073,GL50581_2073-t26_1,Giardia Assemblage B isolate GS,"Phosphoinositide-3-kinase, class 3 [Source:UniProtKB/TrEMBL;Acc:C6LTH6]",1625.0,182590.0,Armadillo-type fold;Protein kinase-like domain superfamily,0.0,kinase activity,0,0,1
GL50581_2074,GL50581_2074-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,262.0,29308.0,,0.0,,0,0,1
GL50581_2075,GL50581_2075-t26_1,Giardia Assemblage B isolate GS,Tryptophanyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:C6LTH8],424.0,48176.0,,0.0,ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;tryptophan-tRNA ligase activity,0,0,1
GL50581_2076,GL50581_2076-t26_1,Giardia Assemblage B isolate GS,PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTH9],512.0,56948.0,PPM-type phosphatase domain superfamily,0.0,cation binding;metal ion binding;phosphatase activity;protein serine/threonine phosphatase activity,0,0,1
GL50581_2077,GL50581_2077-t26_1,Giardia Assemblage B isolate GS,RNA_pol_L_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTI0],131.0,14712.0,"RNA polymerase, RBP11-like subunit",0.0,RNA polymerase II activity;protein dimerization activity,0,0,1
GL50581_2078,GL50581_2078-t26_1,Giardia Assemblage B isolate GS,Myb-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTI1],305.0,34156.0,Homeobox-like domain superfamily,0.0,,0,0,1
GL50581_2079,GL50581_2079-t26_1,Giardia Assemblage B isolate GS,3-hydroxy-3-methylglutaryl-coenzyme A reductase [Source:UniProtKB/TrEMBL;Acc:C6LTI2],724.0,79356.0,"Hydroxymethylglutaryl-CoA reductase, class I/II, NAD/NADP-binding domain superfamily;Hydroxymethylglutaryl-CoA reductase, class I/II, substrate-binding domain superfamily",0.0,"hydroxymethylglutaryl-CoA reductase (NADPH) activity;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",0,0,1
GL50581_208,GL50581_208-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,409.0,46234.0,Annexin superfamily,0.0,calcium ion binding;calcium-dependent phospholipid binding,0,0,1
GL50581_2080,GL50581_2080-t26_1,Giardia Assemblage B isolate GS,VSP [Source:UniProtKB/TrEMBL;Acc:C6LTI3],401.0,40790.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50581_2081,GL50581_2081-t26_1,Giardia Assemblage B isolate GS,VSP [Source:UniProtKB/TrEMBL;Acc:C6LTI4],159.0,16074.0,Growth factor receptor cysteine-rich domain superfamily,0.0,,0,0,1
GL50581_2082,GL50581_2082-t26_1,Giardia Assemblage B isolate GS,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTI5],83.0,9053.0,,0.0,zinc ion binding,0,0,1
GL50581_2083,GL50581_2083-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1466.0,162782.0,,0.0,protein binding,0,0,1
GL50581_2084,GL50581_2084-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,265.0,31058.0,,0.0,,0,0,1
GL50581_2085,GL50581_2085-t26_1,Giardia Assemblage B isolate GS,Minor histocompatibility antigen H13 [Source:UniProtKB/TrEMBL;Acc:C6LTI8],378.0,42195.0,,8.0,aspartic-type endopeptidase activity,0,0,1
GL50581_2086,GL50581_2086-t26_1,Giardia Assemblage B isolate GS,"Kinase, NEK [Source:UniProtKB/TrEMBL;Acc:C6LTI9]",641.0,70588.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_2087,GL50581_2087-t26_1,Giardia Assemblage B isolate GS,"Transcriptional repressor NOT4Hp, putative [Source:UniProtKB/TrEMBL;Acc:C6LTJ0]",341.0,38767.0,RNA-binding domain superfamily,0.0,RNA binding;metal ion binding;nucleic acid binding;ubiquitin-protein transferase activity,0,0,1
GL50581_2088,GL50581_2088-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,840.0,97557.0,,0.0,,0,0,1
GL50581_2089,GL50581_2089-t26_1,Giardia Assemblage B isolate GS,HpaII tinys locus 9c [Source:UniProtKB/TrEMBL;Acc:C6LTJ2],707.0,78189.0,S-adenosyl-L-methionine-dependent methyltransferase,0.0,RNA methyltransferase activity,0,0,1
GL50581_209,GL50581_209-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,774.0,84580.0,,1.0,,0,0,1
GL50581_2090,GL50581_2090-t26_1,Giardia Assemblage B isolate GS,Enkurin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTJ3],293.0,33902.0,,0.0,,0,0,1
GL50581_2091,GL50581_2091-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,106.0,12370.0,,0.0,,0,0,1
GL50581_2092,GL50581_2092-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,986.0,109397.0,Armadillo-type fold,0.0,,0,0,1
GL50581_2093,GL50581_2093-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTJ6],296.0,33749.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50581_2094,GL50581_2094-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,156.0,17687.0,,0.0,,0,0,1
GL50581_2095,GL50581_2095-t26_1,Giardia Assemblage B isolate GS,Flap endonuclease 1 [Source:UniProtKB/TrEMBL;Acc:C6LTJ8],361.0,39893.0,"5'-3' exonuclease, C-terminal domain superfamily;PIN-like domain superfamily",0.0,"5'-3' exonuclease activity;5'-flap endonuclease activity;DNA binding;catalytic activity;hydrolase activity, acting on ester bonds;magnesium ion binding;nuclease activity",0,0,1
GL50581_2096,GL50581_2096-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1002.0,112133.0,,2.0,,0,0,1
GL50581_2097,GL50581_2097-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,322.0,35024.0,,0.0,DNA binding;DNA-directed 5'-3' RNA polymerase activity,0,0,1
GL50581_2098,GL50581_2098-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,838.0,91741.0,,0.0,,0,0,1
GL50581_2099,GL50581_2099-t26_1,Giardia Assemblage B isolate GS,Histone domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTK2],156.0,17824.0,Histone-fold,0.0,DNA binding;protein heterodimerization activity,0,0,1
GL50581_21,GL50581_21-t26_1,Giardia Assemblage B isolate GS,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LMS3],301.0,33098.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_210,GL50581_210-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,319.0,33543.0,,1.0,,0,0,1
GL50581_2100,GL50581_2100-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1142.0,127684.0,,0.0,,0,0,1
GL50581_2101,GL50581_2101-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,2405.0,267210.0,,0.0,,0,0,1
GL50581_2102,GL50581_2102-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein with antisense transcription,92.0,10497.0,,0.0,,0,0,1
GL50581_2103,GL50581_2103-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,758.0,83923.0,,1.0,,0,0,1
GL50581_2104,GL50581_2104-t26_1,Giardia Assemblage B isolate GS,Long chain fatty acid CoA ligase 5 [Source:UniProtKB/TrEMBL;Acc:C6LTK8],743.0,82506.0,,0.0,ligase activity,0,0,1
GL50581_2105,GL50581_2105-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,156.0,16934.0,,0.0,,0,0,1
GL50581_2106,GL50581_2106-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,300.0,33358.0,,0.0,,0,0,1
GL50581_2107,GL50581_2107-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,486.0,53254.0,,0.0,,0,0,1
GL50581_2108,GL50581_2108-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LTL2],709.0,78568.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_2109,GL50581_2109-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTL3],1003.0,110172.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_211,GL50581_211-t26_1,Giardia Assemblage B isolate GS,tRNA pseudouridine(55) synthase [Source:UniProtKB/TrEMBL;Acc:C6LNA9],577.0,65446.0,"Pseudouridine synthase, catalytic domain superfamily",0.0,RNA binding;pseudouridine synthase activity;tRNA pseudouridine synthase activity,0,0,1
GL50581_2110,GL50581_2110-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,62.0,5900.0,,0.0,,0,0,1
GL50581_2111,GL50581_2111-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,596.0,66514.0,,0.0,,0,0,1
GL50581_2112,GL50581_2112-t26_1,Giardia Assemblage B isolate GS,SAC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LTL6],586.0,66572.0,,2.0,phosphoric ester hydrolase activity,0,0,1
